@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
1405,'2019/09/17 10:07:21:116',6,-11575734,-12106720,-11975130,-10330038,-10067121,-10462135,-10923206,-11317967,-11712470,-12041182,-12629193,-12107744,-11910876,-11450833,-10858435,-10463160,-10199989,-10199473,-10264755,-12697816,-12434649,-12174562,-11714778,-7039854,-1708304,-1774609,-2894888,-5131596,-12038844,-16117759,-12370141,-12306917,-11387608,-5791585,-196866,-526087,-4343362,-14540774,-15921149,-16184064,-12304861,-12307686,-11519963,-8031888,-4940127,-3622468,-10530477,-15396086,-16118783,-16184320,-12304347,-12570343,-12310499,-9750473,-9684933,-9948105,-11325651,-12375258,-15921146,-15921149,-12238297,-12504038,-12506339,-10012105,-9945536,-8629674,-10598584,-13622241,-15920890,-16184064,-12302545,-12042975,-11583445,-9081237,-4936270,-3619638,-6777445,-14670817,-15723255,-16051710,-11641008,-11975898,-11647442,-10924740,-10003889,-9674921,-9938096,-10923966,-14144225,-15590389,-11180718,-11711185,-11381954,-7499125,-5788241,-5919826,-7170669,-8224135,-9539743,-11644095,0.42
1406,'2019/09/17 10:07:21:152',6,-11575735,-12106464,-11975130,-10329782,-10066864,-10461622,-10857413,-11317710,-11712214,-12040925,-12629195,-12107489,-11910621,-11516369,-10858435,-10463160,-10265524,-10264753,-10330034,-12566230,-12500186,-12174563,-11649242,-7105135,-1708304,-1774608,-2894888,-4736837,-11578293,-16051966,-12370141,-12306918,-11387609,-5857121,-196866,-526087,-3948604,-14343138,-15855612,-16184064,-12370141,-12307687,-11519963,-7966094,-4742491,-3556418,-10135719,-15396085,-16118783,-16184320,-12304347,-12439015,-12441830,-9750217,-9750214,-9948106,-11325652,-12375257,-15921146,-15921149,-12238298,-12372709,-12637412,-10012105,-9945280,-8629417,-10401206,-13622241,-15920890,-16184064,-12302545,-12042975,-11583190,-9080981,-4804684,-3619638,-6382687,-14473438,-15788535,-16051710,-11641008,-11975897,-11647443,-10924740,-10069425,-9674665,-10003632,-10858430,-14012896,-15524853,-11180462,-11711185,-11381955,-7564661,-5788242,-5985362,-7236206,-8224135,-9539744,-11578303,0.39
1407,'2019/09/17 10:07:21:183',6,-11575479,-12106464,-12040666,-10329782,-10066608,-10461365,-10922692,-11317709,-11711957,-12040925,-12694474,-12173025,-11910620,-11516369,-10858179,-10463160,-10265523,-10198960,-10330034,-12434645,-12500186,-12240098,-11714778,-7170927,-1773840,-1774352,-2960424,-4407615,-11117997,-15986173,-12369885,-12306917,-11452889,-5922657,-196866,-526086,-3619383,-14014430,-15855356,-16184064,-12370141,-12307686,-11519707,-7965581,-4544855,-3490368,-9740704,-15396086,-16118783,-16184320,-12304347,-12307685,-12638439,-9684680,-9815751,-9948106,-11325395,-12375257,-15986682,-15921148,-12238297,-12306916,-12702948,-10077642,-9945023,-8563880,-10269106,-13622241,-15920890,-16183808,-12368081,-12042975,-11583190,-9080981,-4738378,-3619382,-6053466,-14275803,-15722999,-16051709,-11641008,-11975642,-11712980,-10990276,-10069425,-9740201,-10003632,-10792637,-13881311,-15459061,-11180463,-11776722,-11447491,-7564662,-5788242,-5985362,-7236206,-8289672,-9605024,-11512511,0.34
1408,'2019/09/17 10:07:21:217',6,-11575222,-12040671,-11909081,-10263989,-10000815,-10330035,-10791107,-11251660,-11646164,-11975132,-12563145,-12107488,-11844828,-11450577,-10792642,-10331575,-10199475,-10133168,-10198705,-12237265,-12434137,-12108770,-11648986,-7039598,-1642512,-1708560,-2894376,-4012858,-10722983,-15920380,-12304093,-12306661,-11387352,-5791329,-196866,-526086,-3290418,-13685208,-15789564,-16183808,-12304349,-12241894,-11388379,-7833995,-4412756,-3359039,-9280153,-15330293,-16052991,-16184064,-12238555,-12176100,-12638439,-9553095,-9749958,-9882313,-11194066,-12309465,-15921146,-15855356,-12238041,-12241123,-12636900,-10011850,-9813438,-8432295,-10005934,-13556448,-15920890,-16118272,-12302033,-12042719,-11451862,-8883602,-4540743,-3553589,-5593172,-13947094,-15722742,-15986173,-11574959,-11910105,-11647187,-10858947,-9938097,-9674408,-9937583,-10661052,-13684189,-15393268,-11114669,-11710929,-11381443,-7498869,-5787985,-5919570,-7170413,-8223879,-9473695,-11380925,0.28
1409,'2019/09/17 10:07:21:250',6,-11509687,-12040671,-11974617,-10198197,-10000559,-10264242,-10725571,-11251660,-11580629,-11909341,-12628682,-12041952,-11844828,-11384785,-10726850,-10331574,-10133939,-10133167,-10263985,-12105680,-12434393,-12108770,-11648730,-7039342,-1642512,-1708817,-2828840,-3683893,-10196895,-15788794,-12304093,-12241125,-11321560,-5791328,-196866,-526087,-3027246,-13290706,-15789563,-16183808,-12304349,-12241894,-11388379,-7767946,-4215377,-3358782,-8819602,-15330293,-16052990,-16184064,-12238554,-12176099,-12703720,-9553095,-9749958,-9816520,-11194067,-12309465,-15921146,-15855356,-12172505,-12175331,-12571107,-10011850,-9878973,-8366502,-9808555,-13621985,-15855354,-16118272,-12302033,-12042719,-11451862,-8751760,-4343364,-3487796,-5329743,-13683922,-15657206,-15986173,-11574959,-11909850,-11581651,-10858948,-9937841,-9608872,-9872047,-10660796,-13618140,-15327475,-11114670,-11710929,-11316163,-7498869,-5787986,-5919570,-7170413,-8223623,-9539231,-11315133,0.25
1410,'2019/09/17 10:07:21:285',6,-11509687,-12040671,-11909080,-10198196,-9934765,-10263729,-10725313,-11185867,-11580629,-11974875,-12563146,-12107232,-11844827,-11384784,-10726849,-10331574,-10133938,-10132910,-10198448,-11974094,-12434138,-12174049,-11583450,-6973550,-1708048,-1708817,-2828840,-3420465,-9802137,-15657464,-12369629,-12241125,-11321560,-5725536,-196866,-526087,-2829611,-12895949,-15724027,-16118272,-12304349,-12241894,-11322586,-7702153,-4083790,-3358782,-8424844,-15330036,-16052990,-16118528,-12238555,-12110308,-12637927,-9487303,-9815750,-9816520,-11128530,-12309465,-15921146,-15855100,-12172504,-12175331,-12505058,-10077386,-9878717,-8366245,-9545383,-13621985,-15855354,-16118271,-12302289,-12042719,-11451862,-8554637,-4145728,-3422003,-5001035,-13420749,-15657205,-15985917,-11575215,-11909849,-11581651,-10858691,-9937840,-9608615,-9872048,-10595259,-13486811,-15327218,-11180207,-11645393,-11381443,-7498613,-5787985,-5919570,-7170414,-8158087,-9473695,-11249597,0.22
1411,'2019/09/17 10:07:21:325',6,-11641015,-12106463,-11974617,-10263988,-10000557,-10329520,-10791105,-11251404,-11646420,-12040668,-12694731,-12173024,-11910620,-11516112,-10792642,-10397367,-10265266,-10198704,-10264241,-11974093,-12500186,-12239842,-11648986,-7105134,-1839376,-1774609,-2960168,-3223085,-9407378,-15591415,-12435422,-12306917,-11387353,-5856865,-196866,-526087,-2698024,-12501447,-15723770,-16118272,-12370141,-12307686,-11388379,-7767690,-4017741,-3358783,-8030085,-15330036,-16052990,-16118528,-12304347,-12241636,-12637671,-9618632,-9947079,-9882313,-11194066,-12309466,-15921146,-15789820,-12238042,-12241124,-12439266,-10208715,-9944509,-8366245,-9348003,-13622242,-15920890,-16118271,-12368082,-12042976,-11517399,-8554380,-4014142,-3421747,-4803399,-13157577,-15657205,-15985917,-11706545,-11975642,-11647443,-10924485,-10069169,-9739945,-10003375,-10660796,-13421018,-15261682,-11180720,-11776722,-11381699,-7564406,-5853778,-5985363,-7236207,-8289416,-9605024,-11249854,0.19
1412,'2019/09/17 10:07:21:352',6,-11443892,-11974877,-11843285,-10066609,-9803177,-10132140,-10593726,-11054280,-11514577,-11843546,-12497352,-12041438,-11779033,-11318990,-10660799,-10265524,-10002352,-10001581,-10132654,-11776714,-12368600,-12108512,-11583192,-6973549,-1576976,-1577232,-2763047,-2762792,-8881033,-15394036,-12303835,-12175331,-11321303,-5725536,-196866,-525830,-2500389,-11974845,-15657977,-16118016,-12238555,-12176100,-11256793,-7636104,-3885897,-3292990,-7503483,-15198706,-15987197,-16118528,-12172761,-12110306,-12505829,-9487303,-9815750,-9619654,-10996944,-12178135,-15855353,-15789563,-12106711,-12109538,-12176352,-10077129,-9747130,-8169123,-9018781,-13556191,-15855097,-16052479,-12236496,-11976925,-11386068,-8291208,-3816250,-3290160,-4343105,-12697025,-15591411,-15920380,-11509166,-11844312,-11515857,-10792898,-9872046,-9542822,-9806253,-10463417,-13158102,-15195632,-11048877,-11579599,-11250113,-7433076,-5722192,-5853777,-7104620,-8157830,-9407901,-11118010,0.15
1413,'2019/09/17 10:07:21:387',6,-11443636,-11974876,-11777493,-10066352,-9737384,-10066347,-10527933,-11054280,-11449041,-11843546,-12497351,-11975902,-11713497,-11318989,-10595263,-10265523,-10067887,-10001580,-10067117,-11645128,-12368599,-12108256,-11517400,-6973805,-1511183,-1577232,-2763046,-2499875,-8420738,-15262449,-12238299,-12175331,-11255767,-5725536,-196866,-525830,-2303266,-11514550,-15657976,-16118015,-12238555,-12176100,-11256793,-7570567,-3754055,-3293246,-7042932,-15198705,-15987197,-16118272,-12172760,-12110050,-12440292,-9552839,-9881286,-9619654,-10996943,-12112343,-15855353,-15789563,-12106711,-12109538,-12110559,-10208200,-9746872,-8103330,-8690072,-13556191,-15855097,-16118015,-12170959,-11976925,-11386068,-8159622,-3684663,-3224367,-4145469,-12302523,-15591411,-15920380,-11509165,-11844055,-11515857,-10792897,-9872047,-9542822,-9806252,-10397880,-13026517,-15064302,-11048620,-11579600,-11250369,-7433076,-5656656,-5853777,-7104619,-8157830,-9407901,-11052474,0.09
1414,'2019/09/17 10:07:21:419',6,-11443636,-11909084,-11777492,-10066351,-9737383,-10066346,-10527932,-11054278,-11449040,-11843544,-12497351,-11975901,-11713496,-11318988,-10595262,-10199986,-10002095,-10001579,-10066861,-11645126,-12368599,-12042975,-11517399,-6908012,-1511183,-1643024,-2763046,-2302240,-8091516,-15130863,-12238299,-12175331,-11255766,-5725279,-196866,-526086,-2171680,-11119792,-15592184,-16052479,-12238555,-12176100,-11256793,-7570309,-3688261,-3293502,-6648174,-15132913,-15986941,-16118272,-12172760,-12110050,-12374243,-9618631,-9881286,-9553861,-10996942,-12112343,-15855353,-15789563,-12106711,-12109537,-11979229,-10273736,-9615286,-8037536,-8426900,-13556191,-15855097,-16052479,-12236495,-11911389,-11386067,-8028035,-3553077,-3158574,-3948090,-11973558,-15525619,-15920379,-11509165,-11844055,-11515856,-10792898,-9872046,-9542821,-9806253,-10397879,-12895187,-14998510,-11048875,-11579599,-11315648,-7433075,-5722192,-5853776,-7104619,-8092293,-9407901,-11052474,0.05
1415,'2019/09/17 10:07:21:454',6,-11509428,-11974619,-11777491,-10066350,-9737125,-10000552,-10527930,-11054278,-11449039,-11843544,-12563144,-12041436,-11779032,-11253196,-10595261,-10134449,-10002094,-9935787,-10067116,-11579332,-12368599,-12108255,-11517399,-6842218,-1511183,-1643024,-2697253,-2105117,-7762550,-14999276,-12303835,-12175330,-11255766,-5594206,-196866,-591623,-2040094,-10659497,-15592183,-16052479,-12238555,-12176099,-11256792,-7438980,-3622212,-3359038,-6253415,-15067376,-15921661,-16052735,-12172760,-12110049,-12242914,-9684424,-9881286,-9553860,-10931406,-12046806,-15855353,-15789563,-12106710,-12109537,-11847644,-10339016,-9483699,-7971999,-8163471,-13490654,-15855096,-16052479,-12236495,-11911388,-11386067,-7830912,-3487027,-3158317,-3685175,-11578800,-15525618,-15920123,-11509422,-11844055,-11515856,-10727361,-9872046,-9477285,-9806251,-10332342,-12763857,-14932716,-11114669,-11579599,-11250112,-7367539,-5722191,-5853776,-7039083,-8092549,-9342364,-10986936,0.01
1416,'2019/09/17 10:07:21:486',6,-11509428,-11974618,-11777234,-10000557,-9737125,-10000295,-10462138,-10988485,-11449039,-11778007,-12563144,-11975900,-11713495,-11253195,-10595260,-10199728,-10002093,-9935786,-10066859,-11513539,-12368599,-12042974,-11517398,-6842218,-1511183,-1643024,-2697253,-1973275,-7368049,-14801898,-12238554,-12175330,-11255765,-5593949,-196866,-591623,-1908508,-10264481,-15526647,-16052223,-12238810,-12175843,-11191256,-7438723,-3621955,-3359295,-5858657,-15001583,-15921404,-16052735,-12238552,-12044513,-12111585,-9881033,-9881286,-9488323,-10931405,-12046549,-15855353,-15789307,-12106710,-12044000,-11716315,-10469830,-9351856,-7906206,-7900298,-13555934,-15855096,-16052478,-12236495,-11976923,-11320530,-7764862,-3421234,-3092524,-3553332,-11184041,-15459826,-15854587,-11509422,-11844054,-11515855,-10792896,-9872045,-9477284,-9806251,-10332341,-12632272,-14801386,-11114668,-11579598,-11250112,-7433074,-5722191,-5853776,-7104619,-8092293,-9342364,-10986680,0
1417,'2019/09/17 10:07:21:519',6,-11443891,-11909082,-11777234,-10000555,-9671587,-10000293,-10462136,-10988484,-11448783,-11777750,-12497607,-11975900,-11713238,-11253194,-10595003,-10134192,-9936557,-9935785,-10066859,-11448003,-12368598,-12042718,-11517399,-6907754,-1511183,-1643024,-2697253,-1907481,-7039084,-14670312,-12238554,-12175329,-11255765,-5659742,-196866,-526086,-1842715,-9803930,-15526390,-16052223,-12238555,-12176099,-11191256,-7438723,-3556162,-3359295,-5463899,-14935790,-15921404,-16052735,-12172760,-12110049,-12045792,-10078155,-9881285,-9422531,-10931406,-11981013,-15855352,-15723771,-12106710,-12109536,-11716058,-10469316,-9220013,-7840413,-7636869,-13490398,-15789560,-16052478,-12236494,-11911388,-11386066,-7764863,-3421234,-3026731,-3422002,-10789539,-15459825,-15854587,-11574957,-11844054,-11515856,-10792896,-9872045,-9542820,-9740459,-10332085,-12500942,-14735337,-11114668,-11579598,-11250368,-7433074,-5722191,-5853776,-7039082,-8092293,-9342364,-10986680,0
1418,'2019/09/17 10:07:21:552',6,-11443634,-11909082,-11777233,-9935019,-9671330,-9934501,-10396343,-10988228,-11448782,-11777751,-12497350,-11975899,-11713238,-11252938,-10595003,-10134192,-9936556,-9935785,-10066858,-11448002,-12368342,-12042718,-11517397,-6908011,-1511183,-1577231,-2697253,-1841689,-6775910,-14538724,-12238298,-12175330,-11255765,-5725535,-196866,-460294,-1842458,-9343379,-15460854,-16052223,-12238554,-12175843,-11256792,-7438723,-3490625,-3359551,-5134677,-14935533,-15921404,-16052735,-12172760,-12044512,-11914207,-10275021,-9815749,-9356738,-10931405,-11915476,-15855352,-15723770,-12106710,-12044000,-11584730,-10403267,-9087914,-7774620,-7308161,-13490397,-15789560,-16052478,-12170958,-11976924,-11386066,-7765119,-3355698,-2960938,-3290417,-10328988,-15394032,-15854331,-11509164,-11844054,-11515855,-10792896,-9872044,-9542821,-9740715,-10332085,-12369357,-14604008,-11048875,-11579598,-11250368,-7433075,-5656655,-5853776,-7038826,-8092292,-9342363,-10921144,0
1419,'2019/09/17 10:07:21:585',6,-11377842,-11909081,-11776976,-10000297,-9605537,-9934500,-10396343,-10922692,-11448782,-11777750,-12431557,-11975899,-11713238,-11253194,-10529467,-10134192,-9936556,-9935785,-10066859,-11448001,-12303060,-12042718,-11517398,-6908268,-1511183,-1577231,-2697253,-1776151,-6512739,-14407138,-12238297,-12175329,-11255765,-5791328,-196866,-460294,-1776665,-8948877,-15460597,-16052222,-12238553,-12176099,-11191255,-7438723,-3490368,-3359552,-4805968,-14869996,-15921404,-16052735,-12107224,-12044512,-11782878,-10537422,-9815493,-9291201,-10865869,-11849684,-15789817,-15723770,-12106453,-12109536,-11518937,-10402752,-8890791,-7643034,-7110525,-13490397,-15789560,-16052222,-12170702,-11911388,-11320530,-7830656,-3421234,-2960938,-3224368,-10000279,-15394032,-15854586,-11443627,-11844054,-11515856,-10792897,-9806509,-9542820,-9740459,-10266549,-12238027,-14472679,-11048618,-11579598,-11250367,-7433075,-5722191,-5788240,-7039083,-8092292,-9342364,-10986680,0
1420,'2019/09/17 10:07:21:615',6,-11378098,-11908826,-11776976,-9934761,-9605537,-9934499,-10396087,-10922691,-11383244,-11777750,-12431557,-11975899,-11713238,-11252937,-10529467,-10133935,-9936299,-9935785,-10001322,-11448002,-12302806,-12042718,-11517397,-6908011,-1511183,-1577231,-2697253,-1710103,-6381152,-14341345,-12238297,-12175329,-11255765,-5725535,-196866,-525830,-1710873,-8751241,-15395060,-16052222,-12173017,-12176099,-11191256,-7438466,-3490112,-3359552,-4542797,-14804203,-15921404,-16052735,-12107223,-12044513,-11651549,-10668752,-9815492,-9290945,-10865869,-11849684,-15789560,-15723770,-12106454,-12044256,-11453400,-10336446,-8758948,-7576984,-6913146,-13490397,-15789304,-16052222,-12170702,-11911387,-11320530,-7765119,-3355698,-3026474,-3158574,-9737107,-15393776,-15854586,-11443628,-11844054,-11515856,-10792897,-9806509,-9477284,-9806251,-10332085,-12172235,-14472678,-10983338,-11579598,-11250368,-7433075,-5722191,-5853776,-7038827,-8092548,-9342363,-10986680,0
1421,'2019/09/17 10:07:21:647',6,-11443635,-11908825,-11711440,-9934504,-9605536,-9868707,-10396086,-10988226,-11383244,-11777750,-12497351,-11975643,-11713238,-11252937,-10529210,-10133935,-9936299,-9870248,-10066858,-11448002,-12303062,-12042718,-11451861,-6842218,-1511183,-1643024,-2697253,-1644310,-6315358,-14275553,-12238298,-12109793,-11255764,-5593949,-196866,-591623,-1645080,-8553862,-15460596,-15986686,-12238554,-12175843,-11191255,-7306880,-3490112,-3425345,-4345417,-14738666,-15855611,-16052479,-12107224,-12044513,-11585756,-10734545,-9749956,-9290945,-10865612,-11849683,-15789560,-15723770,-12106710,-12044000,-11387864,-10204603,-8627106,-7511190,-6715767,-13490396,-15789304,-16052222,-12236494,-11911388,-11320530,-7699326,-3355698,-3026731,-3092781,-9539471,-15393775,-15854586,-11509421,-11778518,-11515856,-10792896,-9806509,-9477285,-9740715,-10332084,-12106697,-14341350,-11114667,-11579598,-11250112,-7367538,-5722191,-5853776,-7039082,-8092292,-9342363,-10986680,0
1422,'2019/09/17 10:07:21:683',6,-11443891,-11908824,-11711438,-9868711,-9605280,-9868706,-10330550,-10922690,-11383244,-11777750,-12497607,-11975642,-11713237,-11187401,-10529210,-10068398,-9870763,-9870248,-10001322,-11447746,-12303062,-12042718,-11451606,-6841961,-1511183,-1643024,-2631460,-1578773,-6117980,-14209759,-12238554,-12175329,-11190228,-5593948,-196866,-591623,-1579287,-8290946,-15394804,-15986686,-12238810,-12110562,-11190999,-7241086,-3424576,-3425602,-4147782,-14738410,-15855611,-16052479,-12172760,-12044513,-11585499,-10865874,-9749956,-9290945,-10800077,-11849683,-15789815,-15723770,-12106710,-12044000,-11322328,-10138553,-8495520,-7445397,-6518388,-13490396,-15789304,-16052222,-12236495,-11911387,-11320529,-7699070,-3355698,-3026731,-3026989,-9276299,-15328238,-15854330,-11575213,-11778518,-11515856,-10727360,-9872045,-9477284,-9740460,-10331829,-12040905,-14341093,-11114668,-11579598,-11250111,-7367282,-5722191,-5853776,-7039082,-8092292,-9342364,-10921144,0
1423,'2019/09/17 10:07:21:716',6,-11378098,-11843030,-11645645,-9737382,-9473950,-9737121,-10264500,-10856641,-11317195,-11711956,-12431814,-11844314,-11647444,-11121352,-10397881,-10002349,-9804969,-9804199,-9935272,-11381952,-12237269,-11976925,-11386069,-6710632,-1445647,-1511696,-2631460,-1512980,-5854808,-14078173,-12238297,-12044000,-11124435,-5528155,-196866,-526087,-1513750,-7896188,-15329010,-15986430,-12172761,-12044514,-11059926,-7109500,-3358783,-3360065,-3818817,-14607080,-15855611,-15986943,-12106967,-11978719,-11388634,-10931410,-9618626,-9159615,-10734283,-11652561,-15789559,-15658234,-12040917,-11978207,-11256279,-10006710,-8363933,-7313555,-6255216,-13424347,-15723767,-15986686,-12105166,-11845594,-11254736,-7633276,-3355442,-2960938,-2961195,-8816005,-15262446,-15788538,-11509165,-11712725,-11450063,-10661568,-9740715,-9411491,-9674666,-10200499,-11909063,-14209764,-11048875,-11448269,-11184318,-7301489,-5656398,-5787983,-6973289,-8026499,-9276314,-10855351,0
1424,'2019/09/17 10:07:21:750',6,-11443891,-11974617,-11776976,-9934505,-9671072,-9934499,-10461622,-10988227,-11448782,-11777751,-12497352,-11975900,-11713239,-11253194,-10595003,-10134191,-9936556,-9935785,-10066859,-11448003,-12368599,-12042975,-11517398,-6973804,-1642511,-1643023,-2763045,-1644309,-5657429,-14012636,-12304091,-12175330,-11256022,-5725791,-196866,-525830,-1645079,-7566967,-15329267,-15986686,-12304347,-12241636,-11256792,-7306623,-3490112,-3491394,-3687231,-14607080,-15855612,-15987199,-12173017,-12110306,-11454172,-11259605,-9750212,-9290945,-10800333,-11718355,-15789560,-15723771,-12172247,-12109792,-11387609,-10072246,-8429470,-7379347,-6123630,-13424604,-15723768,-15986686,-12236495,-11977181,-11386066,-7830656,-3421491,-3026731,-3027245,-8553089,-15262702,-15788795,-11574958,-11909847,-11515857,-10858689,-9872302,-9543078,-9806252,-10332086,-11909320,-14209765,-11114669,-11645391,-11315905,-7498867,-5787984,-5919568,-7104875,-8158085,-9407900,-10986938,0
1425,'2019/09/17 10:07:21:784',6,-11443633,-11974617,-11776975,-10000297,-9605536,-9934242,-10396086,-10988227,-11448781,-11777751,-12497349,-11975900,-11713238,-11253194,-10595003,-10134191,-9936556,-9935785,-10066859,-11448002,-12368598,-12042975,-11517398,-7039597,-1642512,-1643023,-2763046,-1644309,-5460050,-13946587,-12303834,-12240866,-11321302,-5857120,-196866,-460294,-1645079,-7238257,-15329010,-15986430,-12238810,-12241635,-11256792,-7306366,-3424575,-3425602,-3489596,-14541286,-15855611,-15987199,-12172760,-12110049,-11388635,-11390934,-9684420,-9290944,-10800333,-11652819,-15789560,-15724027,-12172246,-12109538,-11322073,-10071989,-8363677,-7313555,-5992044,-13359067,-15789304,-15986686,-12236495,-11977181,-11386067,-7896449,-3421491,-3026475,-3092782,-8289917,-15196909,-15788794,-11509164,-11909847,-11581649,-10858689,-9872302,-9608613,-9806252,-10332086,-11909064,-14144228,-11114411,-11645392,-11381697,-7498868,-5722448,-5919568,-7104619,-8158085,-9407900,-10986937,0
1426,'2019/09/17 10:07:21:818',6,-11509427,-12040409,-11842768,-10065834,-9736865,-10000035,-10461878,-11054019,-11514573,-11843543,-12497606,-12041692,-11779031,-11384266,-10660796,-10199728,-10002349,-10001578,-10132652,-11579332,-12368855,-12174303,-11583191,-7039597,-1708304,-1708816,-2828838,-1710101,-5394257,-13946586,-12304092,-12306658,-11321559,-5857120,-196866,-526086,-1579543,-7106672,-15329011,-15986686,-12304347,-12241892,-11322585,-7306366,-3490111,-3491395,-3358266,-14541286,-15855611,-16052735,-12238553,-12176098,-11454171,-11522263,-9815749,-9356481,-10866126,-11718611,-15789816,-15724027,-12172503,-12175330,-11387609,-10071732,-8363677,-7379091,-5926251,-13424604,-15789304,-16052222,-12236751,-12042717,-11451859,-7896449,-3487027,-3092524,-3092782,-8224124,-15262446,-15788795,-11574957,-11910104,-11581650,-10924482,-9938095,-9674406,-9937581,-10397878,-11909320,-14209764,-11114668,-11711183,-11447234,-7499125,-5788241,-5919826,-7235949,-8223878,-9473694,-11118010,0
